dr2_source_id,dr3_source_id,angular_distance,magnitude_difference,ra,dec,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,radial_velocity,radial_velocity_error
31185242140302080,31185242140302080,0.038979806,-0.023212433,48.43239293097331,15.716852346629103,0.14895971,0.12723786,0.3160749573337842,0.1670417,9.995246966022254,0.21260422,-10.300687883653609,0.17178908,18.272118,,
3496413819180463616,3496413819180463616,0.13005424,-0.022167206,189.4730185726447,-26.803510523410765,0.13295093,0.103772216,0.04215556929811321,0.16445994,-2.6539304665118535,0.18671584,1.7021630852378542,0.12719183,18.317657,,
3677590211334628992,3677590211334628992,0.034044955,-0.020320892,193.44930753472497,-5.679413532276409,0.108733706,0.0730811,-0.01953559876426271,0.12147994,-2.523479074901996,0.1554539,2.8776832311482865,0.10917233,17.99094,,
1507371072349542144,1507371072349542144,0.006833555,-0.03985977,215.91879473964403,47.86099434397945,0.17272776,0.19437252,-0.020389473638837856,0.23342167,0.3498436319240845,0.19278176,5.329779343537965,0.22516252,19.397232,,
3688651916785064320,3688651921080721792,0.30686462,-0.054777145,195.06551917340215,-1.1125331599364083,0.41456935,0.32376823,0.6380309366199161,0.5350642,-1.2059570231367505,0.64324903,2.7759784693033267,0.6769445,19.739565,,
2941157702670871680,2941157702673131776,1848.5126,1.4563026,91.86772152398952,-20.964458859230866,0.07114304,0.10535828,0.07157179910810237,0.12506051,2.4675688948539487,0.11596159,6.641243229693805,0.12514986,18.143044,,
1635011792373656448,1635011792373656448,0.117199965,-0.047859192,253.88231097565443,65.12110566927784,0.0793116,0.08055635,0.09278447769135914,0.08377568,3.9499353599939693,0.10313135,2.7112983409177196,0.10064405,17.759512,,
1448109899577010688,1448109899577010688,0.084110856,-0.02837181,203.54575957219095,25.984250681646742,0.2340209,0.18615179,0.20569217150244296,0.34381714,-1.53193169334524,0.37704363,5.071112902343353,0.21030165,19.60635,,
3678259474613592960,3678259474613592960,0.034676667,-0.015699387,195.20894941032577,-4.167892911493879,0.08533257,0.060859513,0.4424307970593741,0.100565664,-2.793429596646596,0.12723498,3.0468545005445287,0.08434542,17.118729,,
2941157702670871680,2941157702670871680,0.026566267,-0.00967598,91.86749966836769,-20.96493138883113,0.026700037,0.042644557,0.3163129908014341,0.05098635,23.637345153940533,0.044959493,-22.193499854614995,0.052785844,16.675396,,
54919579310541568,54919579310541568,0.1183456,-0.017076492,51.1901294388798,16.782410655346588,0.11416579,0.09138355,0.30444184355520815,0.13125879,10.824549567328999,0.13888459,-10.514117280217848,0.11334495,17.719074,,
1634945752956687104,1634945752956687104,0.08019762,-0.015220642,251.43159443027588,64.82920887156983,0.04423598,0.048877295,0.18086813224601817,0.046988018,3.967293064604232,0.0537392,3.0765100567723613,0.0609486,16.899303,,
85463664437883264,85463664437883264,0.063645065,-0.0119133,42.56903310321061,21.134014841552762,0.2358267,0.18941568,0.18873479614746158,0.2538558,7.701134406221051,0.3476577,-7.345409271214099,0.24430911,18.699017,,
2919192204830525312,2919192204830525312,0.028368415,-0.014852524,102.0145921881534,-27.56186119688472,0.03014877,0.040549174,0.2322076285973687,0.04955958,22.391836324387377,0.039874386,-18.60780917925107,0.053983733,16.777233,,
2966606032438342144,2966606032438342144,0.092217706,-0.018886566,88.59966050430316,-19.401269936693325,0.056268547,0.07229651,0.33089401355652437,0.09834055,23.59943974548082,0.09105336,-22.40498270446758,0.09214467,18.00935,,
2966413828356833152,2966413824062591360,1927.3727,1.3108025,88.80243485346192,-19.50454013413819,0.09422276,0.120237224,1.964012027008948,0.17132014,3.368477281952747,0.15660843,9.534719694528196,0.16463202,18.663332,,
3689019428546525440,3689019428546525440,0.075542495,-0.036907196,195.49867504712603,-0.943761195429903,0.32185742,0.21578453,0.40365146002533214,0.35764953,-2.0542272283334535,0.41614804,3.114729282550375,0.30817252,19.595682,,
